Country,Locality,Site_ID,Site_original,Site_Revised,Plot,Plot_Original,Transect,GPS_Waypoint,Latitude,Longitude,Day,Month,Year,Season,MaxCan,MinCan,MeanCan,MaxVis,MeanVis,TreeS,TreeM,TreeL,TreeTotal,Site_Type_Major,Site_Type_Minor,Transect_Type,Notes
Zambia,Mayukwayukwa,21MYA20_11_16122021,,21MYA20,5,11,T2_161221,1216 11,-14.576,24.197,16,12,2021,Season 2,10,0,5,5000,100,1,0,0,1,Agriculture,Agriculture,Agriculture, Cultivated maize fields and fallow fields adjacent to settlement with secondary growth miombo woodland
Zambia,Mayukwayukwa,21MYA20_12_16122021,,21MYA20,6,12,T2_161221,1216 12,-14.574,24.196,16,12,2021,Season 2,10,0,5,3000,100,5,0,0,5,Agriculture,Agriculture,Agriculture, Cultivated maize fields adjacent to secondary growth miombo; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,27MYA31_1_17122021,26MYA13,27MYA31,1,1,T1_171221,0317 01,-14.476,24.252,17,12,2021,Season 2,15,10,10,70,40,4,2,0,6,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,27MYA31_2_17122021,26MYA13,27MYA31,2,2,T1_171221,0317 02,-14.474,24.252,17,12,2021,Season 2,10,0,10,70,50,6,1,1,8,Forest,Forest,Forest, Degraded miombo woodland with signs of logging and high fire impact
Zambia,Mayukwayukwa,27MYA31_3_17122021,26MYA13,27MYA31,3,3,T1_171221,0317 03,-14.473,24.253,17,12,2021,Season 2,10,0,10,70,50,8,0,1,9,Forest,Forest,Forest, Degraded miombo woodland with high fire impact and much logging
Zambia,Mayukwayukwa,27MYA32_4_17122021,26MYA13,27MYA32,4,4,T1_171221,0317 04,-14.471,24.253,17,12,2021,Season 2,15,0,10,60,40,6,1,1,8,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,27MYA32_5_17122021,26MYA13,27MYA32,5,5,T1_171221,0317 05,-14.469,24.254,17,12,2021,Season 2,15,0,10,60,40,5,0,3,8,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,27MYA32_6_17122021,26MYA13,27MYA32,6,6,T1_171221,0317 06,-14.467,24.254,17,12,2021,Season 2,15,0,10,60,40,5,0,0,5,Forest,Forest,Forest,Open miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,28MYA32_7_17122021,27MYA31,28MYA32,1,7,T2_171221,0317 07,-14.466,24.255,17,12,2021,Season 2,15,0,10,70,40,8,0,1,9,Forest,Forest,Forest, Young secondary growth miombo with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,28MYA32_8_17122021,27MYA31,28MYA32,2,8,T2_171221,0317 08,-14.464,24.256,17,12,2021,Season 2,15,0,10,80,50,10,0,1,11,Forest,Forest,Forest, Transition between young secondary growth miombo and adjacent primary miombo; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,28MYA33_9_17122021,27MYA31,28MYA33,3,9,T2_171221,0317 09,-14.462,24.257,17,12,2021,Season 2,15,0,10,80,50,5,0,0,5,Forest,Forest,Forest, Young secondary miombo in old field adjacent to primary miombo; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,28MYA33_10_17122021,27MYA31,28MYA33,4,10,T2_171221,0317 10,-14.460,24.257,17,12,2021,Season 2,15,0,10,60,40,5,0,0,5,Forest,Forest,Forest, Young secondary growth miombo by old field adjacent to primary woodland; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,28MYA33_11_17122021,27MYA31,28MYA33,5,11,T2_171221,0317 11,-14.459,24.257,17,12,2021,Season 2,15,10,10,60,50,10,1,1,12,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,28MYA33_12_17122021,27MYA31,28MYA33,6,12,T2_171221,0317 12,-14.457,24.258,17,12,2021,Season 2,15,10,10,50,40,6,3,0,9,Forest,Forest,Forest, Open miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,30MYA23_1_18122021,30MYA23,30MYA23,1,1,T1_181221,0322 01,-14.550,24.279,18,12,2021,Season 2,10,0,5,40,30,3,2,0,5,Forest,Forest,Forest, Secondary growth miombo woodland by road with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,30MYA23_2_18122021,30MYA23,30MYA23,2,2,T1_181221,0322 02,-14.549,24.278,18,12,2021,Season 2,10,0,5,20,20,5,1,0,6,Forest,Forest,Forest, Secondary growth miombo woodland at edge of road; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,30MYA23_3_18122021,30MYA23,30MYA23,3,3,T1_181221,0322 03,-14.547,24.277,18,12,2021,Season 2,10,0,5,50,40,4,2,0,6,Forest,Forest,Forest, Secondary growth miombo at edge of road; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,30MYA23_4_18122021,30MYA23,30MYA23,4,4,T1_181221,0322 04,-14.546,24.277,18,12,2021,Season 2,10,0,5,30,20,3,1,0,4,Forest,Forest,Forest, Secondary growth miombo woodland adjacent to road; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,30MYA23_5_18122021,30MYA23,30MYA23,5,5,T1_181221,0322 05,-14.544,24.276,18,12,2021,Season 2,10,0,5,50,30,3,1,0,4,Forest,Forest,Forest, Secondary growth miombo woodland adjacent to road with signs of logging and minimal fire impact
Zambia,Mayukwayukwa,30MYA24_6_18122021,30MYA23,30MYA24,6,6,T1_181221,0322 06,-14.543,24.275,18,12,2021,Season 2,10,0,5,NA,NA,15,0,0,15,Forest,Forest,Forest, Secondary growth miombo woodland at edge of road with signs signs of logging and moderate fire impact
Zambia,Mayukwayukwa,30MYA24_7_18122021,30MYA24,30MYA24,1,7,T2_181221,0322 07,-14.541,24.274,18,12,2021,Season 2,10,0,5,30,20,2,0,0,2,Forest,Forest,Forest, Secondary growth miombo at edge of main road; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,30MYA24_8_18122021,30MYA24,30MYA24,2,8,T2_181221,0322 08,-14.539,24.273,18,12,2021,Season 2,10,0,5,NA,NA,10,0,0,10,Forest,Forest,Forest, Secondary growth miombo at edge of main road
Zambia,Mayukwayukwa,29MYA24_9_18122021,30MYA24,29MYA24,3,9,T2_181221,0322 09,-14.538,24.272,18,12,2021,Season 2,10,0,5,50,40,2,1,0,3,Forest,Forest,Forest, Young to medium age secondary growth miombo; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,29MYA24_10_18122021,30MYA24,29MYA24,4,10,T2_181221,0322 10,-14.536,24.271,18,12,2021,Season 2,10,0,5,60,40,5,1,0,6,Forest,Forest,Forest, Mixture of young and older secondary growth miombo at edge of road; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,29MYA25_11_18122021,30MYA24,29MYA25,5,11,T2_181221,0322 11,-14.534,24.271,18,12,2021,Season 2,10,0,5,50,30,4,0,0,4,Forest,Forest,Forest, Mixture of very young and quite young secondary growth miombo; Signs of logging and minimal fire impact
Zambia,Mayukwayukwa,29MYA25_12_18122021,30MYA24,29MYA25,6,12,T2_181221,0322 12,-14.533,24.270,18,12,2021,Season 2,10,0,5,50,30,5,0,0,5,Forest,Forest,Forest, Secondary growth miombo at edge of large road with signs of logging and minimal fire impact
Zambia,Mayukwayukwa,26MYA23_1_19122021,26MYA24,26MYA23,1,1,T1_191221,0319 01,-14.545,24.244,19,12,2021,Season 2,10,0,5,50,30,5,0,0,5,Forest Edge,Forest,Forest Edge, Secondary growth miombo with dense understory and moderate fire impact; Signs of logging
Zambia,Mayukwayukwa,26MYA24_2_19122021,26MYA24,26MYA24,2,2,T1_191221,0319 02,-14.543,24.244,19,12,2021,Season 2,15,5,10,60,40,5,0,0,5,Forest Edge,Forest,Forest Edge, Secondary growth miombo woodland with dense understory and signs of logging; Moderate fire impact
Zambia,Mayukwayukwa,26MYA24_3_19122021,26MYA24,26MYA24,3,3,T1_191221,0319 03,-14.541,24.244,19,12,2021,Season 2,15,5,10,40,30,12,3,0,15,Forest Edge,Forest,Forest Edge," Secondary growth miombo woodland with dense understory, signs of logging and moderate fire impact"
Zambia,Mayukwayukwa,26MYA24_4_19122021,26MYA24,26MYA24,4,4,T1_191221,0319 04,-14.540,24.244,19,12,2021,Season 2,15,5,10,40,30,10,1,0,11,Forest Edge,Forest,Forest Edge," Secondary growth miombo woodland with dense understory, scattered tall trees and signs of logging; Moderate fire impact"
Zambia,Mayukwayukwa,26MYA24_5_19122021,26MYA24,26MYA24,5,5,T1_191221,0319 05,-14.538,24.243,19,12,2021,Season 2,15,0,10,80,40,7,0,0,7,Forest Edge,Forest,Forest Edge," Secondary growth miombo woodland with dense understory, signs of logging and moderate fire impact"
Zambia,Mayukwayukwa,26MYA24_6_19122021,26MYA24,26MYA24,6,6,T1_191221,0319 06,-14.536,24.243,19,12,2021,Season 2,15,0,5,50,30,5,1,0,6,Forest Edge,Forest,Forest Edge, Secondary growth miombo with dense understory with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,26MYA25_7_19122021,26MYA25,26MYA25,1,7,T2_191221,0319 07,-14.534,24.243,19,12,2021,Season 2,10,0,5,NA,NA,15,2,0,17,Agriculture,Agriculture,Agriculture, Secondary miombo at the edge of old fields with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,26MYA25_8_19122021,26MYA25,26MYA25,2,8,T2_191221,0319 08,-14.532,24.243,19,12,2021,Season 2,10,0,5,400,80,10,0,0,10,Agriculture,Agriculture,Agriculture, Cultivated fields adjacent to secondary growth miombo with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,26MYA25_9_19122021,26MYA25,26MYA25,3,9,T2_191221,0319 09,-14.531,24.243,19,12,2021,Season 2,10,0,5,100,60,8,0,0,8,Agriculture,Agriculture,Agriculture, Old fields at edge of secondary miombo; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,26MYA25_10_19122021,26MYA25,26MYA25,4,10,T2_191221,0319 10,-14.530,24.241,19,12,2021,Season 2,10,0,5,100,60,8,0,0,8,Agriculture,Agriculture,Agriculture, Secondary growth miombo at edge of old fields with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,26MYA25_11_19122021,26MYA25,26MYA25,5,11,T2_191221,0319 11,-14.530,24.239,19,12,2021,Season 2,10,0,5,3000,60,4,1,0,5,Agriculture,Agriculture,Agriculture, Old fields with young secondary miombo and scattered taller trees; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,26MYA25_12_19122021,26MYA25,26MYA25,6,12,T2_191221,0319 12,-14.530,24.237,19,12,2021,Season 2,10,0,0,100,60,15,0,0,15,Agriculture,Agriculture,Agriculture, Edge of active maize and cassava fields with small area of secondary growth miombo; Signs of logging and minimal
Zambia,Mayukwayukwa,18MYA20_1_20122021,,18MYA20,1,1,T1_201221,1220 01,-14.576,24.172,20,12,2021,Season 2,10,0,0,150,100,1,1,0,2,Agriculture,Agriculture,Agriculture, Maize and cassava fields by small settlement adjacent to secondary miombo woodland; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,18MYA20_2_20122021,,18MYA20,2,2,T1_201221,1220 02,-14.574,24.171,20,12,2021,Season 2,15,0,5,100,60,1,0,0,1,Agriculture,Agriculture,Agriculture, Cassava fields near settlement with scattered tall trees and secondary miombo at edges; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,18MYA20_3_20122021,,18MYA20,3,3,T1_201221,1220 03,-14.571,24.171,20,12,2021,Season 2,10,0,5,200,100,2,0,0,2,Agriculture,Agriculture,Agriculture, Cassava fields with adjacent secondary growth miombo; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,18MYA21_4_20122021,,18MYA21,4,4,T1_201221,1220 04,-14.570,24.170,20,12,2021,Season 2,10,0,5,200,80,8,0,0,8,Agriculture,Agriculture,Agriculture, Cassava fields with adjacent secondary growth miombo; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,18MYA21_5_20122021,,18MYA21,5,5,T1_201221,1220 05,-14.568,24.170,20,12,2021,Season 2,10,0,5,50,40,10,1,0,11,Agriculture,Agriculture,Agriculture, Cultivated maize fields adjacent to secondary growth miombo woodland; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,18MYA21_6_20122021,,18MYA21,6,6,T1_201221,1220 06,-14.569,24.168,20,12,2021,Season 2,10,0,5,40,30,15,0,0,15,Agriculture,Agriculture,Agriculture, Secondary growth miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,18MYA21_7_20122021,,18MYA21,1,7,T2_201221,1220 07,-14.570,24.166,20,12,2021,Season 2,10,0,5,50,30,10,2,0,12,Agriculture,Agriculture,Agriculture, Secondary growth miombo woodland with moderate fire impact and signs of logging
Zambia,Mayukwayukwa,18MYA20_8_20122021,,18MYA20,2,8,T2_201221,1220 08,-14.571,24.165,20,12,2021,Season 2,10,0,5,50,30,8,1,0,9,Agriculture,Agriculture,Agriculture, Secondary growth miombo woodland with signs of logging and moderate fire impact
Zambia,Mayukwayukwa,17MYA20_9_20122021,,17MYA20,3,9,T2_201221,1220 09,-14.572,24.163,20,12,2021,Season 2,10,0,5,50,30,5,1,0,6,Agriculture,Agriculture,Agriculture, Secondary growth miombo at edge of cultivated fields
Zambia,Mayukwayukwa,17MYA20_10_20122021,,17MYA20,4,10,T2_201221,1220 10,-14.573,24.162,20,12,2021,Season 2,10,0,5,50,30,10,0,0,10,Agriculture,Agriculture,Agriculture, Secondary growth miombo woodland adjacent to old fields; Signs of logging and moderate fire
Zambia,Mayukwayukwa,17MYA20_11_20122021,,17MYA20,5,11,T2_201221,1220 11,-14.574,24.160,20,12,2021,Season 2,10,0,5,50,30,5,1,0,6,Agriculture,Agriculture,Agriculture, Maize and cassava fields adjacent to small settlement and secondary growth miombo; Signs of logging and moderate fire impact
Zambia,Mayukwayukwa,17MYA20_12_20122021,,17MYA20,6,12,T2_201221,1220 12,-14.575,24.158,20,12,2021,Season 2,10,0,5,50,40,10,0,0,10,Agriculture,Agriculture,Agriculture, Secondary growth miombo woodland with signs of logging and moderate fire
Zambia,Mwinilunga,47MIN43_1_432022,0304,47MIN43,1,1,T1_4322,304 1,-11.72807814,24.44036992,4,3,2022,Season 3,12,0,4,800,100,7,0,0,7,Agriculture,Agriculture,Agriculture,"50% fallow fields, 50% lodging grounds"
Zambia,Mwinilunga,47MIN43_2_432022,0304,47MIN43,2,2,T1_4322,304 2,-11.72983111,24.44075804,4,3,2022,Season 3,12,0,4,800,100,12,0,0,12,Agriculture,Agriculture,Agriculture,"50% fallow fields, 50% lodging grounds"
Zambia,Mwinilunga,47MIN43_3_432022,0304,47MIN43,3,3,T1_4322,304 3,-11.73161217,24.44101102,4,3,2022,Season 3,4,0,1,800,100,4,0,0,4,Agriculture,Agriculture,Agriculture,"50% fallow fields, 50% houses & lawns etc"
Zambia,Mwinilunga,47MIN42_4_432022,0304,47MIN42,4,4,T1_4322,304 4,-11.73340245,24.44104427,4,3,2022,Season 3,10,2,3,500,100,0,0,0,0,Agriculture,Agriculture,Agriculture,Maize field with wooded termite mounds
Zambia,Mwinilunga,47MIN42_5_432022,0304,47MIN42,5,5,T1_4322,304 5,-11.7349352,24.44229667,4,3,2022,Season 3,10,0,4,500,100,0,0,0,0,Agriculture,Agriculture,Agriculture,"Maize field with wooded termite mounds, near house and near river"
Zambia,Mwinilunga,47MIN42_6_432022,0304,47MIN42,6,6,T1_4322,304 6,-11.73522113,24.44249739,4,3,2022,Season 3,10,0,4,800,100,1,0,0,1,Agriculture,Agriculture,Agriculture,"Mosaic of maize, riverine woods and wet grassland along river"
Zambia,Mwinilunga,49MIN42_7_432022,0304,49MIN42,1,7,T2_4322,304 7,-11.740818,24.45487686,4,3,2022,Season 3,10,0,4,2000,100,12,0,0,12,Agriculture,Agriculture,Agriculture,"50% secondary growth, 25% former fields, 25% maize"
Zambia,Mwinilunga,49MIN42_8_432022,0304,49MIN42,2,8,T2_4322,304 8,-11.73911899,24.45545337,4,3,2022,Season 3,10,0,1,2000,500,0,0,0,0,Agriculture,Agriculture,Agriculture,"Mix of soya, maize, cassava"
Zambia,Mwinilunga,49MIN42_9_432022,0304,49MIN42,3,9,T2_4322,304 9,-11.73749992,24.45614145,4,3,2022,Season 3,10,0,3,2000,500,3,0,0,3,Agriculture,Agriculture,Agriculture,"50% maize with wooded termite mounds, 50% former fields"
Zambia,Mwinilunga,49MIN42_10_432022,0304,49MIN42,4,10,T2_4322,304 10,-11.73582881,24.45683614,4,3,2022,Season 3,20,0,6,2000,500,8,1,1,10,Agriculture,Agriculture,Agriculture,"50% maize, 50% former fields"
Zambia,Mwinilunga,49MIN42_11_432022,0304,49MIN42,5,11,T2_4322,304 11,-11.73419671,24.45756119,4,3,2022,Season 3,10,0,2,2000,500,1,0,0,1,Agriculture,Agriculture,Agriculture,Maize fields with wooded termite mounds
Zambia,Mwinilunga,49MIN42_12_432022,0304,49MIN42,6,12,T2_4322,304 12,-11.73249613,24.45828724,4,3,2022,Season 3,10,0,2,2000,500,2,0,0,2,Agriculture,Agriculture,Agriculture,Maize fields with wooded termite mounds
Zambia,Mwinilunga,39MIN33_1_532022,0305,39MIN33,1,1,T1_5322,305 1,-11.81341388,24.36604253,5,3,2022,Season 3,12,0,8,75,40,40,3,1,44,Forest,Forest,Forest,Primary miombo
Zambia,Mwinilunga,39MIN33_2_532022,0305,39MIN33,2,2,T1_5322,305 2,-11.81410838,24.36434398,5,3,2022,Season 3,12,0,6,100,75,40,1,0,41,Forest,Forest,Forest,Primary miombo
Zambia,Mwinilunga,39MIN33_3_532022,0305,39MIN33,3,3,T1_5322,305 3,-11.81442603,24.36254971,5,3,2022,Season 3,15,6,12,80,40,60,7,1,68,Forest,Forest,Forest,Miombo-mavunda transition
Zambia,Mwinilunga,38MIN33_4_532022,0305,38MIN33,4,4,T1_5322,305 4,-11.81334964,24.3610836,5,3,2022,Season 3,20,8,10,40,30,60,3,2,65,Forest,Forest,Forest,Mavunda forest
Zambia,Mwinilunga,38MIN34_5_532022,0305,38MIN34,5,5,T1_5322,305 5,-11.81220052,24.35968528,5,3,2022,Season 3,12,0,6,100,50,45,2,0,47,Forest,Forest,Forest,Primary miombo
Zambia,Mwinilunga,38MIN34_6_532022,0305,38MIN34,6,6,T1_5322,305 6,-11.81124397,24.3581103,5,3,2022,Season 3,15,3,10,100,75,38,2,0,40,Forest,Forest,Forest,Primary miombo
Zambia,Mwinilunga,38MIN34_7_532022,0305,38MIN34,1,7,T2_5322,305 7,-11.81032477,24.35653008,5,3,2022,Season 3,12,0,8,150,75,34,1,0,35,Forest,Forest,Forest,"Primary miombo, mavunda patches nearby"
Zambia,Mwinilunga,38MIN34_8_532022,0305,38MIN34,2,8,T2_5322,305 8,-11.80940386,24.35492549,5,3,2022,Season 3,15,5,12,100,50,50,5,2,57,Forest,Forest,Forest,"50% transition to mavunda, 50% primary miombo"
Zambia,Mwinilunga,37MIN34_9_532022,0305,37MIN34,3,9,T2_5322,305 9,-11.80866607,24.35322833,5,3,2022,Season 3,15,0,10,100,75,55,0,2,57,Forest,Forest,Forest,Primary miombo
Zambia,Mwinilunga,37MIN34_10_532022,0305,37MIN34,4,10,T2_5322,305 10,-11.80801754,24.35152148,5,3,2022,Season 3,15,10,12,30,20,60,4,0,64,Forest,Forest,Forest,Mavunda forest
Zambia,Mwinilunga,37MIN34_11_532022,0305,37MIN34,5,11,T2_5322,305 11,-11.80706734,24.34994631,5,3,2022,Season 3,15,5,8,100,75,40,2,1,43,Forest,Forest,Forest,Primary miombo
Zambia,Mwinilunga,37MIN34_12_532022,0305,37MIN34,6,12,T2_5322,305 12,-11.80628444,24.34828021,5,3,2022,Season 3,15,1,8,100,75,24,1,0,25,Forest,Forest,Forest,Primary miombo
Zambia,Mwinilunga,39MIN31_1_732022,0307,39MIN31,1,1,T1_7322,307 1,-11.83271524,24.36982288,7,3,2022,Season 3,12,5,8,30,10,80,0,0,80,Forest,Forest,Forest,"50% dense low mavunda, 50% dense secondary growth"
Zambia,Mwinilunga,39MIN31_2_732022,0307,39MIN31,2,2,T1_7322,307 2,-11.83110252,24.37061128,7,3,2022,Season 3,20,0,10,80,40,40,0,2,42,Forest,Forest,Forest,"25% mavunda, 75% secondary growth"
Zambia,Mwinilunga,40MIN32_3_732022,0307,40MIN32,3,3,T1_7322,307 3,-11.82953591,24.37154224,7,3,2022,Season 3,10,4,8,80,40,35,1,1,37,Forest,Forest,Forest,low dense old secondary woodland
Zambia,Mwinilunga,40MIN32_4_732022,0307,40MIN32,4,4,T1_7322,307 4,-11.82773388,24.37142048,7,3,2022,Season 3,12,0,5,400,75,20,1,1,22,Forest,Forest,Forest,"50% primary woodland, 50% secondary woodland mosaic"
Zambia,Mwinilunga,39MIN32_5_732022,0307,39MIN32,5,5,T1_7322,307 5,-11.82627959,24.37034021,7,3,2022,Season 3,12,0,6,500,60,25,3,0,28,Forest,Forest,Forest,"One side: young regrowth (powerline), beyond & other side: Marquesia mavunda forest / woodland mosaic"
Zambia,Mwinilunga,39MIN32_6_732022,0307,39MIN32,6,6,T1_7322,307 6,-11.8250553,24.36902049,7,3,2022,Season 3,15,0,6,500,50,16,4,3,23,Forest,Forest,Forest,"One side: young regrowth (powerline), beyond & other side: Marquesia mavunda forest / woodland mosaic"
Zambia,Mwinilunga,39MIN32_7_732022,0307,39MIN32,1,7,T2_7322,307 7,-11.82390247,24.36761813,7,3,2022,Season 3,12,0,6,300,40,8,4,0,12,Forest,Forest,Forest,"One side: young regrowth (powerline), beyond & other side: Marquesia mavunda forest"
Zambia,Mwinilunga,39MIN32_8_732022,0307,39MIN32,2,8,T2_7322,307 8,-11.8227196,24.36624259,7,3,2022,Season 3,12,0,6,300,40,30,5,1,36,Forest,Forest,Forest,"One side: young regrowth (powerline), beyond & other side: Marquesia mavunda forest"
Zambia,Mwinilunga,39MIN33_9_732022,0307,39MIN33,3,9,T2_7322,307 9,-11.82145303,24.36492764,7,3,2022,Season 3,15,0,10,300,30,40,3,0,43,Forest,Forest,Forest,"One side: young regrowth (powerline), beyond & other side: Marquesia mavunda forest"
Zambia,Mwinilunga,39MIN33_10_732022,0307,39MIN33,4,10,T2_7322,307 10,-11.81979766,24.3641986,7,3,2022,Season 3,15,0,6,300,40,50,4,1,55,Forest,Forest,Forest,"One side: young regrowth (powerline), beyond & other side: moist mavunda"
Zambia,Mwinilunga,39MIN33_11_732022,0307,39MIN33,5,11,T2_7322,307 11,-11.81800157,24.36416864,7,3,2022,Season 3,12,0,6,300,80,8,0,3,11,Forest,Forest,Forest,"One side: young regrowth (powerline), beyond & other side: Marquesia woodland"
Zambia,Mwinilunga,39MIN33_12_732022,0307,39MIN33,6,12,T2_7322,307 12,-11.81633733,24.36484129,7,3,2022,Season 3,10,3,6,800,80,60,3,0,63,Forest,Forest,Forest,"One side: young regrowth (powerline), beyond & other side: secondary woodland"
Zambia,Mwinilunga,15MIN9_1_832022,0308,15MIN9,1,1,T1_8322,308 1,-12.02958366,24.15015702,8,3,2022,Season 3,12,2,8,60,40,30,3,0,33,Forest,Forest,Forest,Mavunda forest & woodland mosaic
Zambia,Mwinilunga,15MIN9_2_832022,0308,15MIN9,2,2,T1_8322,308 2,-12.02983578,24.14832415,8,3,2022,Season 3,12,0,8,70,40,14,2,0,16,Forest,Forest,Forest,Open patch within Mavunda forest & woodland mosaic
Zambia,Mwinilunga,14MIN9_3_832022,0308,14MIN9,3,3,T1_8322,308 3,-12.03009532,24.14651489,8,3,2022,Season 3,12,4,10,100,20,60,3,0,63,Forest,Forest,Forest,"50% dense mavunda, 50% dense woodland"
Zambia,Mwinilunga,14MIN9_4_832022,0308,14MIN9,4,4,T1_8322,308 4,-12.03032265,24.1446956,8,3,2022,Season 3,12,0,10,100,30,25,3,2,30,Forest,Forest,Forest,"50% open patch, 50% dense mavunda mosaic"
Zambia,Mwinilunga,14MIN9_5_832022,0308,14MIN9,5,5,T1_8322,308 5,-12.03054435,24.14287632,8,3,2022,Season 3,15,0,8,80,40,22,2,0,24,Forest,Forest,Forest,Open woodland within mavunda/woodland mosaic
Zambia,Mwinilunga,14MIN9_6_832022,0308,14MIN9,6,6,T1_8322,308 6,-12.03083155,24.14104825,8,3,2022,Season 3,12,0,8,80,40,15,3,0,18,Forest,Forest,Forest,Open woodland within mavunda/woodland mosaic
Zambia,Mwinilunga,14MIN9_7_832022,0308,14MIN9,1,7,T2_8322,308 7,-12.03109118,24.13921978,8,3,2022,Season 3,12,0,4,100,50,8,0,0,8,Forest,Forest,Forest,Open patch within Mavunda forest & woodland mosaic
Zambia,Mwinilunga,13MIN9_8_832022,0308,13MIN9,2,8,T2_8322,308 8,-12.0313363,24.1374114,8,3,2022,Season 3,12,0,6,80,50,30,3,0,33,Forest,Forest,Forest,Open woodland surrounded by mavunda forest
Zambia,Mwinilunga,13MIN9_9_832022,0308,13MIN9,3,9,T2_8322,308 9,-12.0314227,24.13556866,8,3,2022,Season 3,10,8,10,20,10,50,3,0,53,Forest,Forest,Forest,dense mavunda
Zambia,Mwinilunga,13MIN9_10_832022,0308,13MIN9,4,10,T2_8322,308 10,-12.03063057,24.13391747,8,3,2022,Season 3,12,4,8,50,20,40,1,1,42,Forest,Forest,Forest,"75% dense mavunda, 25% woodland"
Zambia,Mwinilunga,13MIN9_11_832022,0308,13MIN9,5,11,T2_8322,308 11,-12.02955696,24.13244636,8,3,2022,Season 3,12,8,10,20,10,40,4,0,44,Forest,Forest,Forest,dense mavunda
Zambia,Mwinilunga,13MIN9_12_832022,0308,13MIN9,6,12,T2_8322,308 12,-12.02856135,24.13091683,8,3,2022,Season 3,15,0,6,200,75,12,3,0,15,Forest,Forest,Forest,"fire-impacted woodland, mavunda closeby"
Zambia,Mwinilunga,15MIN20_1_932022,0309,15MIN20,1,1,T1_9322,309 1,-11.93402152,24.15236678,9,3,2022,Season 3,12,0,6,80,40,20,0,1,21,Forest,Forest,Forest,"25% intact mavunda, 50% woodland, 25% open regrowth"
Zambia,Mwinilunga,15MIN20_2_932022,0309,15MIN20,2,2,T1_9322,309 2,-11.93536522,24.15112363,9,3,2022,Season 3,10,0,6,80,40,40,0,0,40,Forest,Forest,Forest,"50% intact mavunda, 50% woodland"
Zambia,Mwinilunga,15MIN20_3_932022,0309,15MIN20,3,3,T1_9322,309 3,-11.93672846,24.14992038,9,3,2022,Season 3,10,8,10,40,10,100,2,2,104,Forest,Forest,Forest,intact mavunda
Zambia,Mwinilunga,15MIN20_4_932022,0309,15MIN20,4,4,T1_9322,309 4,-11.9380954,24.14872097,9,3,2022,Season 3,10,6,8,50,30,80,7,1,88,Forest,Forest,Forest,"50% intact mavunda, 50% fire-impacted mavunda"
Zambia,Mwinilunga,15MIN19_5_932022,0309,15MIN19,5,5,T1_9322,309 5,-11.93932037,24.14733158,9,3,2022,Season 3,10,4,6,60,40,60,4,1,65,Forest,Forest,Forest,low miombo in woodland/dambo transition
Zambia,Mwinilunga,14MIN19_6_932022,0309,14MIN19,6,6,T1_9322,309 6,-11.93938334,24.14548639,9,3,2022,Season 3,12,0,6,400,80,40,4,3,47,Forest,Forest,Forest,"70% woodland, 30% dambo"
Zambia,Mwinilunga,14MIN19_7_932022,0309,14MIN19,1,7,T2_9322,309 7,-11.93926655,24.14365692,9,3,2022,Season 3,10,0,8,200,30,100,2,0,102,Forest Edge,Agriculture,Forest Edge,"60% mavunda, 20% secondary woodland, 20% former fields"
Zambia,Mwinilunga,14MIN19_8_932022,0309,14MIN19,2,8,T2_9322,309 8,-11.93931599,24.14180445,9,3,2022,Season 3,10,6,8,60,20,100,4,0,104,Forest Edge,Forest,Forest Edge,"50% intact mavunda, 50% mavunda/woodland transition"
